timestamp,endpoint,latency,error_rate,request_rate,error_category,avg_latency,max_latency,latency_std,errors_per_window,endpoint_frequency,timeout_error_rate,system_error_rate,validation_error_rate,is_ground_truth_anomaly
2026-03-09T16:36:52Z,/api/error,1.3333333333333333,1.0,0.05,SYSTEM_ERROR,1.3333333333333333,2.0,0.4714045207910318,3.0,0.046875,0.0,1.0,0.0,0
2026-03-09T16:36:52Z,/api/normal,1.1818181818181819,0.0,0.7333333333333333,NONE,1.1818181818181819,4.0,0.6132153437832744,0.0,0.6875,0.0,0.0,0.0,0
2026-03-09T16:36:52Z,/api/slow,5648.545454545455,0.36363636363636365,0.18333333333333332,TIMEOUT_ERROR,5648.545454545455,7016.0,881.579095985909,4.0,0.171875,0.36363636363636365,0.0,0.0,0
2026-03-09T16:36:52Z,/api/validate,6.0,0.0,0.016666666666666666,NONE,6.0,6.0,0.0,0.0,0.015625,0.0,0.0,0.0,0
2026-03-09T16:36:53Z,/api/db,2.2,0.0,0.08333333333333333,NONE,2.2,4.0,0.9797958971132708,0.0,0.078125,0.0,0.0,0.0,0
2026-03-09T16:36:53Z,/api/error,1.3333333333333333,1.0,0.05,SYSTEM_ERROR,1.3333333333333333,2.0,0.4714045207910318,3.0,0.046875,0.0,1.0,0.0,0
2026-03-09T16:36:53Z,/api/normal,1.1818181818181819,0.0,0.7333333333333333,NONE,1.1818181818181819,4.0,0.6132153437832744,0.0,0.6875,0.0,0.0,0.0,0
2026-03-09T16:36:53Z,/api/slow,5648.545454545455,0.36363636363636365,0.18333333333333332,TIMEOUT_ERROR,5648.545454545455,7016.0,881.579095985909,4.0,0.171875,0.36363636363636365,0.0,0.0,0
2026-03-09T16:36:53Z,/api/validate,6.0,0.0,0.016666666666666666,NONE,6.0,6.0,0.0,0.0,0.015625,0.0,0.0,0.0,0
2026-03-09T16:36:54Z,/api/db,2.2,0.0,0.08333333333333333,NONE,2.2,4.0,0.9797958971132708,0.0,0.078125,0.0,0.0,0.0,0
2026-03-09T16:36:54Z,/api/error,1.3333333333333333,1.0,0.05,SYSTEM_ERROR,1.3333333333333333,2.0,0.4714045207910318,3.0,0.046875,0.0,1.0,0.0,0
2026-03-09T16:36:54Z,/api/normal,1.1818181818181819,0.0,0.7333333333333333,NONE,1.1818181818181819,4.0,0.6132153437832744,0.0,0.6875,0.0,0.0,0.0,0
2026-03-09T16:36:54Z,/api/slow,5648.545454545455,0.36363636363636365,0.18333333333333332,TIMEOUT_ERROR,5648.545454545455,7016.0,881.579095985909,4.0,0.171875,0.36363636363636365,0.0,0.0,0
2026-03-09T16:36:54Z,/api/validate,6.0,0.0,0.016666666666666666,NONE,6.0,6.0,0.0,0.0,0.015625,0.0,0.0,0.0,0
2026-03-09T16:36:55Z,/api/db,2.2,0.0,0.08333333333333333,NONE,2.2,4.0,0.9797958971132708,0.0,0.078125,0.0,0.0,0.0,0
2026-03-09T16:36:55Z,/api/error,1.3333333333333333,1.0,0.05,SYSTEM_ERROR,1.3333333333333333,2.0,0.4714045207910318,3.0,0.046875,0.0,1.0,0.0,0
2026-03-09T16:36:55Z,/api/normal,1.1818181818181819,0.0,0.7333333333333333,NONE,1.1818181818181819,4.0,0.6132153437832744,0.0,0.6875,0.0,0.0,0.0,0
2026-03-09T16:36:55Z,/api/slow,5648.545454545455,0.36363636363636365,0.18333333333333332,TIMEOUT_ERROR,5648.545454545455,7016.0,881.579095985909,4.0,0.171875,0.36363636363636365,0.0,0.0,0
2026-03-09T16:36:55Z,/api/validate,6.0,0.0,0.016666666666666666,NONE,6.0,6.0,0.0,0.0,0.015625,0.0,0.0,0.0,0
2026-03-09T16:36:56Z,/api/db,2.2,0.0,0.08333333333333333,NONE,2.2,4.0,0.9797958971132708,0.0,0.078125,0.0,0.0,0.0,0
2026-03-09T16:36:56Z,/api/error,1.3333333333333333,1.0,0.05,SYSTEM_ERROR,1.3333333333333333,2.0,0.4714045207910318,3.0,0.046875,0.0,1.0,0.0,0
2026-03-09T16:36:56Z,/api/normal,1.1818181818181819,0.0,0.7333333333333333,NONE,1.1818181818181819,4.0,0.6132153437832744,0.0,0.6875,0.0,0.0,0.0,0
2026-03-09T16:36:56Z,/api/slow,5648.545454545455,0.36363636363636365,0.18333333333333332,TIMEOUT_ERROR,5648.545454545455,7016.0,881.579095985909,4.0,0.171875,0.36363636363636365,0.0,0.0,0
2026-03-09T16:36:56Z,/api/validate,6.0,0.0,0.016666666666666666,NONE,6.0,6.0,0.0,0.0,0.015625,0.0,0.0,0.0,0
2026-03-09T16:36:57Z,/api/db,2.2,0.0,0.08333333333333333,NONE,2.2,4.0,0.9797958971132708,0.0,0.078125,0.0,0.0,0.0,0
2026-03-09T16:36:57Z,/api/error,1.3333333333333333,1.0,0.05,SYSTEM_ERROR,1.3333333333333333,2.0,0.4714045207910318,3.0,0.046875,0.0,1.0,0.0,0
2026-03-09T16:36:57Z,/api/normal,1.1818181818181819,0.0,0.7333333333333333,NONE,1.1818181818181819,4.0,0.6132153437832744,0.0,0.6875,0.0,0.0,0.0,0
2026-03-09T16:36:57Z,/api/slow,5648.545454545455,0.36363636363636365,0.18333333333333332,TIMEOUT_ERROR,5648.545454545455,7016.0,881.579095985909,4.0,0.171875,0.36363636363636365,0.0,0.0,0
2026-03-09T16:36:57Z,/api/validate,6.0,0.0,0.016666666666666666,NONE,6.0,6.0,0.0,0.0,0.015625,0.0,0.0,0.0,0
2026-03-09T16:36:58Z,/api/db,2.2,0.0,0.08333333333333333,NONE,2.2,4.0,0.9797958971132708,0.0,0.078125,0.0,0.0,0.0,0
2026-03-09T16:36:58Z,/api/error,1.3333333333333333,1.0,0.05,SYSTEM_ERROR,1.3333333333333333,2.0,0.4714045207910318,3.0,0.046875,0.0,1.0,0.0,0
2026-03-09T16:36:58Z,/api/normal,1.1818181818181819,0.0,0.7333333333333333,NONE,1.1818181818181819,4.0,0.6132153437832744,0.0,0.6875,0.0,0.0,0.0,0
2026-03-09T16:36:58Z,/api/slow,5648.545454545455,0.36363636363636365,0.18333333333333332,TIMEOUT_ERROR,5648.545454545455,7016.0,881.579095985909,4.0,0.171875,0.36363636363636365,0.0,0.0,0
2026-03-09T16:36:58Z,/api/validate,6.0,0.0,0.016666666666666666,NONE,6.0,6.0,0.0,0.0,0.015625,0.0,0.0,0.0,0
2026-03-09T16:36:59Z,/api/db,2.2,0.0,0.08333333333333333,NONE,2.2,4.0,0.9797958971132708,0.0,0.078125,0.0,0.0,0.0,0
2026-03-09T16:36:59Z,/api/error,1.3333333333333333,1.0,0.05,SYSTEM_ERROR,1.3333333333333333,2.0,0.4714045207910318,3.0,0.046875,0.0,1.0,0.0,0
2026-03-09T16:36:59Z,/api/normal,1.1818181818181819,0.0,0.7333333333333333,NONE,1.1818181818181819,4.0,0.6132153437832744,0.0,0.6875,0.0,0.0,0.0,0
2026-03-09T16:36:59Z,/api/slow,5648.545454545455,0.36363636363636365,0.18333333333333332,TIMEOUT_ERROR,5648.545454545455,7016.0,881.579095985909,4.0,0.171875,0.36363636363636365,0.0,0.0,0
